Document Number,Accounting Document Number,Company Code,Invoice Status,Activity,Actual Role,Actual Agent,Start Date & Time,End Date & Time,Work Item ID,Process Type Number,Process Type Text
000009985177,5100363405,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-16 13:07:48,2025-09-16 13:07:48,000196553720,854,QH - Service Entry Required (PO)
000009985178,5100363390,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-16 12:50:27,2025-09-16 12:50:27,000196553722,854,QH - Service Entry Required (PO)
000009985179,5100363413,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-16 13:13:39,2025-09-16 13:13:39,000196553708,854,QH - Service Entry Required (PO)
000009985180,5100364047,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-18 12:16:27,2025-09-18 12:16:27,000196602903,854,QH - Service Entry Required (PO)
000009985229,5101052167,2100,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COETZEES,2025-09-16 11:27:55,2025-09-16 11:27:55,000196417051,838,QH - Missing Mandatory Information (PO)
000009985230,5101052165,2100,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COETZEES,2025-09-16 11:24:23,2025-09-16 11:24:23,000196417044,838,QH - Missing Mandatory Information (PO)
000009985274,5100486039,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DALEYDAN,2025-09-17 13:11:10,2025-09-17 13:11:10,000196625126,854,QH - Service Entry Required (PO)
000009985312,5100257789,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-15 12:01:51,2025-09-15 12:01:51,000196373677,854,QH - Service Entry Required (PO)
000009985320,5100092629,2200,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-29 08:19:02,2025-09-29 08:19:02,000197725395,854,QH - Service Entry Required (PO)
000009985374,5100200958,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BAXTERTA,2025-09-18 09:12:02,2025-09-18 09:12:02,000196809156,854,QH - Service Entry Required (PO)
000009985449,5100349447,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,LUXM,2025-09-19 15:57:44,2025-09-19 15:57:44,000196896944,854,QH - Service Entry Required (PO)
000009985638,5100350700,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSONLEN,2025-09-29 14:38:51,2025-09-29 14:38:51,000197808006,854,QH - Service Entry Required (PO)
000009985703,5100054029,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,HOERLERJ,2025-09-16 07:36:55,2025-09-16 07:36:55,000196500520,854,QH - Service Entry Required (PO)
000009985764,5101056862,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COETZEES,2025-09-25 08:11:11,2025-09-25 08:11:11,000197427184,854,QH - Service Entry Required (PO)
000009985846,5100350594,3200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ESSELINKJ,2025-09-16 13:55:51,2025-09-16 13:55:51,000196580070,854,QH - Service Entry Required (PO)
000009985928,5100440381,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-15 11:13:16,2025-09-15 11:13:16,000196386264,838,QH - Missing Mandatory Information (PO)
000009985994,5100054327,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-22 13:07:48,2025-09-22 13:07:48,000197059122,854,QH - Service Entry Required (PO)
000009986060,5100349420,3000,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,LUXM,2025-09-19 13:55:44,2025-09-19 13:55:44,000196878703,854,QH - Service Entry Required (PO)
000009986121,5100485698,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,PATTERSONKR,2025-09-16 13:50:55,2025-09-16 13:50:55,000196585096,854,QH - Service Entry Required (PO)
000009986262,5100054086,2900,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-16 14:28:14,2025-09-16 14:28:14,000196605391,854,QH - Service Entry Required (PO)
000009986265,5100412633,3500,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COOKKRI,2025-09-15 14:02:15,2025-09-15 14:02:15,000196419422,838,QH - Missing Mandatory Information (PO)
000009986375,5100257790,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-15 12:04:17,2025-09-15 12:04:17,000196397823,854,QH - Service Entry Required (PO)
000009986499,,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-16 13:38:30,2025-09-16 13:38:30,000196458627,838,QH - Missing Mandatory Information (PO)
000009986649,5100257842,2400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-16 06:39:48,2025-09-16 06:39:48,000196415376,854,QH - Service Entry Required (PO)
000009986670,5100443297,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-10-01 10:57:58,2025-10-01 10:57:58,000197996525,854,QH - Service Entry Required (PO)
000009986717,5100366070,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-29 11:41:38,2025-09-29 11:41:38,000197750559,854,QH - Service Entry Required (PO)
000009986944,5100366065,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KELLYCARA,2025-09-29 11:36:43,2025-09-29 11:36:43,000197750561,854,QH - Service Entry Required (PO)
000009987164,5100363419,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-16 13:14:51,2025-09-16 13:14:51,000196553704,854,QH - Service Entry Required (PO)
000009987212,5100348682,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BURRIDGEB,2025-09-16 14:00:20,2025-09-16 14:00:20,000196510448,854,QH - Service Entry Required (PO)
000009987363,5100440514,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-15 16:09:24,2025-09-15 16:09:24,000196466739,854,QH - Service Entry Required (PO)
000009987493,5101056271,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-24 08:26:26,2025-09-24 08:26:26,000197340722,899,QH - Tolerance exceeded (PO)
000009987538,5100366094,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,PEARSONSAS,2025-09-29 13:12:14,2025-09-29 13:12:14,000197776053,854,QH - Service Entry Required (PO)
000009987557,5101051712,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-15 15:09:00,2025-09-15 15:09:00,000196443312,854,QH - Service Entry Required (PO)
000009987560,5101051711,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MITCHELLRD,2025-09-15 15:06:29,2025-09-15 15:06:29,000196443307,854,QH - Service Entry Required (PO)
000009987620,5101154500,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,MAHARAJSA,2025-09-25 09:21:06,2025-09-25 09:21:06,000197485013,854,QH - Service Entry Required (PO)
000009987711,5100527791,2600,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-17 12:38:54,2025-09-17 12:38:54,000196718993,854,QH - Service Entry Required (PO)
000009987712,5100527793,2600,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-17 12:36:53,2025-09-17 12:36:53,000196718987,854,QH - Service Entry Required (PO)
000009987713,5100527787,2600,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-17 12:35:51,2025-09-17 12:35:51,000196719017,854,QH - Service Entry Required (PO)
000009988399,5100363442,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-16 13:24:20,2025-09-16 13:24:20,000196553700,854,QH - Service Entry Required (PO)
000009988400,5100363431,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-16 13:20:23,2025-09-16 13:20:23,000196553703,854,QH - Service Entry Required (PO)
000009988403,5100363425,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-16 13:17:05,2025-09-16 13:17:05,000196553706,854,QH - Service Entry Required (PO)
000009988405,5100363423,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-16 13:16:04,2025-09-16 13:16:04,000196553709,854,QH - Service Entry Required (PO)
000009988437,5100485917,2500,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DALEYDAN,2025-09-17 10:07:41,2025-09-17 10:07:41,000196625157,838,QH - Missing Mandatory Information (PO)
000009988531,5100202310,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:08:18,2025-10-01 11:08:18,000198029021,854,QH - Service Entry Required (PO)
000009988577,5100202309,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:07:26,2025-10-01 11:07:26,000198029016,854,QH - Service Entry Required (PO)
000009988676,5100202308,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:06:36,2025-10-01 11:06:36,000198029052,854,QH - Service Entry Required (PO)
000009988686,5100202307,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:05:47,2025-10-01 11:05:47,000198029045,854,QH - Service Entry Required (PO)
000009988965,5100440808,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-16 15:59:28,2025-09-16 15:59:28,000196617574,854,QH - Service Entry Required (PO)
000009988972,5100200860,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KUHNERTM,2025-09-17 11:39:33,2025-09-17 11:39:33,000196709416,854,QH - Service Entry Required (PO)
000009988973,5100200861,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KUHNERTM,2025-09-17 11:41:34,2025-09-17 11:41:34,000196709803,854,QH - Service Entry Required (PO)
000009989534,5100351063,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-10-01 11:46:40,2025-10-01 11:46:40,000197963856,854,QH - Service Entry Required (PO)
000009989569,5101052799,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,LINDENMAYEAA,2025-09-17 07:06:42,2025-09-17 07:06:42,000196597778,854,QH - Service Entry Required (PO)
000009989602,5101056405,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FISHERRY,2025-09-24 12:27:45,2025-09-24 12:27:45,000197383075,854,QH - Service Entry Required (PO)
000009989684,5100202306,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:05:00,2025-10-01 11:05:00,000198029047,854,QH - Service Entry Required (PO)
000009989691,5100202305,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:03:59,2025-10-01 11:03:59,000198029048,854,QH - Service Entry Required (PO)
000009989723,5100202304,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:03:00,2025-10-01 11:03:00,000198029050,854,QH - Service Entry Required (PO)
000009989726,5100202303,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:02:13,2025-10-01 11:02:13,000198029051,854,QH - Service Entry Required (PO)
000009989732,5100202302,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:01:26,2025-10-01 11:01:26,000198029049,854,QH - Service Entry Required (PO)
000009989766,5100202301,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 11:00:11,2025-10-01 11:00:11,000198029046,854,QH - Service Entry Required (PO)
000009989770,5100202300,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 10:59:17,2025-10-01 10:59:17,000198029056,854,QH - Service Entry Required (PO)
000009989788,5100202299,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-10-01 10:58:13,2025-10-01 10:58:13,000198029058,854,QH - Service Entry Required (PO)
000009989821,5100202015,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-29 10:29:52,2025-09-29 10:29:52,000197748121,854,QH - Service Entry Required (PO)
000009989926,5100414077,3500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-22 13:50:32,2025-09-22 13:50:32,000197138868,854,QH - Service Entry Required (PO)
000009989932,5101150092,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-18 11:59:26,2025-09-18 11:59:26,000196843182,854,QH - Service Entry Required (PO)
000009990060,5101149056,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,WISEMANCH,2025-09-17 10:37:59,2025-09-17 10:37:59,000196658066,854,QH - Service Entry Required (PO)
000009990110,5100363428,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-09-16 13:18:29,2025-09-16 13:18:29,000196554008,854,QH - Service Entry Required (PO)
000009990111,5100363426,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-09-16 13:17:21,2025-09-16 13:17:21,000196554005,854,QH - Service Entry Required (PO)
000009990112,5100363422,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-09-16 13:15:50,2025-09-16 13:15:50,000196554006,854,QH - Service Entry Required (PO)
000009990129,5100364652,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-22 15:48:26,2025-09-22 15:48:26,000197162483,854,QH - Service Entry Required (PO)
000009990132,5100363403,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-09-16 13:04:40,2025-09-16 13:04:40,000196553992,854,QH - Service Entry Required (PO)
000009990164,5101154307,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,RECKK,2025-09-25 07:39:40,2025-09-25 07:39:40,000197461910,854,QH - Service Entry Required (PO)
000009990235,5100363444,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSENSD,2025-09-16 13:25:21,2025-09-16 13:25:21,000196553985,854,QH - Service Entry Required (PO)
000009990299,5100092513,2200,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-25 09:12:02,2025-09-25 09:12:02,000197467792,854,QH - Service Entry Required (PO)
000009990927,5100364065,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KATURAMUT,2025-09-18 13:10:05,2025-09-18 13:10:05,000196852296,854,QH - Service Entry Required (PO)
000009991074,5101157350,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,POOLEDA,2025-09-30 11:45:59,2025-09-30 11:45:59,000197855574,854,QH - Service Entry Required (PO)
000009991409,5101155522,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-26 10:32:13,2025-09-26 10:32:13,000197620858,854,QH - Service Entry Required (PO)
000009991579,5100349136,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BURRIDGEB,2025-09-18 13:27:50,2025-09-18 13:27:50,000196785002,854,QH - Service Entry Required (PO)
000009991721,5100441545,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-22 10:07:02,2025-09-22 10:07:02,000197053675,854,QH - Service Entry Required (PO)
000009991757,5100415168,3500,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-26 11:41:04,2025-09-26 11:41:04,000197629068,854,QH - Service Entry Required (PO)
000009992141,5100201978,3400,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-29 10:29:09,2025-09-29 10:29:09,000197748126,854,QH - Service Entry Required (PO)
000009992356,5100350120,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,LUXM,2025-09-24 15:10:27,2025-09-24 15:10:27,000197325005,854,QH - Service Entry Required (PO)
000009992426,5100200824,3400,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,KUHNERTM,2025-09-17 08:29:14,2025-09-17 08:29:14,000196531635,838,QH - Missing Mandatory Information (PO)
000009992434,5100486593,2500,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FORDLN,2025-09-19 08:05:50,2025-09-19 08:05:50,000196928496,854,QH - Service Entry Required (PO)
000009992456,5100349359,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ANDERSONLEN,2025-09-19 08:58:34,2025-09-19 08:58:34,000196891924,854,QH - Service Entry Required (PO)
000009992517,5100442866,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-17 09:07:37,2025-09-17 09:07:37,000196554911,838,QH - Missing Mandatory Information (PO)
000009992517,5100442866,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-29 14:52:30,2025-09-29 14:52:30,000197752436,854,QH - Service Entry Required (PO)
000009992634,5101148012,1000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,POOLEDA,2025-09-16 11:36:04,2025-09-16 11:36:04,000196557311,838,QH - Missing Mandatory Information (PO)
000009992803,5100259256,2400,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-30 08:38:22,2025-09-30 08:38:22,000197851941,838,QH - Missing Mandatory Information (PO)
000009992852,5100349153,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-18 13:56:01,2025-09-18 13:56:01,000196823979,854,QH - Service Entry Required (PO)
000009992890,5100349152,3000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,ALLITTT,2025-09-18 13:55:06,2025-09-18 13:55:06,000196823974,854,QH - Service Entry Required (PO)
000009992960,5101148019,1000,29,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DOBRUCKINISV,2025-09-16 11:41:31,2025-09-16 11:41:31,000196558744,838,QH - Missing Mandatory Information (PO)
000009992975,5100634209,2000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,PURGANAA,2025-09-18 15:17:03,2025-09-18 15:17:03,000196780016,854,QH - Service Entry Required (PO)
000009993050,5100440870,3300,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-17 07:45:54,2025-09-17 07:45:54,000196650921,854,QH - Service Entry Required (PO)
000009993064,5101150986,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DOBRUCKINISV,2025-09-19 12:43:19,2025-09-19 12:43:19,000196986776,854,QH - Service Entry Required (PO)
000009993070,5100440781,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CHURCHKI,2025-09-16 14:43:52,2025-09-16 14:43:52,000196611342,854,QH - Service Entry Required (PO)
000009993078,5101053526,2100,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FISHERRY,2025-09-18 06:38:25,2025-09-18 06:38:25,000196695751,854,QH - Service Entry Required (PO)
000009993100,5100092338,2200,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,OLSENBRI,2025-09-22 06:46:44,2025-09-22 06:46:44,000197054924,863,QH - GR Not Done - Simple Check (PO)
000009993232,5100442114,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,DAMSC,2025-09-24 15:48:36,2025-09-24 15:48:36,000197430789,854,QH - Service Entry Required (PO)
000009993274,5100363485,2800,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,VAINSD,2025-09-16 14:33:26,2025-09-16 14:33:26,000196609950,838,QH - Missing Mandatory Information (PO)
000009993337,5101148248,1000,00,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,POOLEDA,2025-09-16 13:43:35,2025-09-16 13:43:35,000196596021,804,QH - Invalid Vendor (PO)
000009993374,5101148740,1000,07,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-17 06:48:57,2025-09-17 06:48:57,000196649127,805,QH - Suspected Duplicate (PO)
000009993382,5100364311,2800,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FERGUSONRE,2025-09-19 15:06:52,2025-09-19 15:06:52,000197008037,899,QH - Tolerance exceeded (PO)
000009993385,5101150095,1000,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CAMPBELLCHER,2025-09-18 12:00:32,2025-09-18 12:00:32,000196843305,854,QH - Service Entry Required (PO)
000009993563,5100441161,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-18 14:33:23,2025-09-18 14:33:23,000196880115,854,QH - Service Entry Required (PO)
000009993594,5100441096,3300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,FAINTSU,2025-09-18 10:03:34,2025-09-18 10:03:34,000196784393,854,QH - Service Entry Required (PO)
000009993775,5100085784,2300,02,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,BRIGGSI,2025-09-24 08:38:56,2025-09-24 08:38:56,000197337124,854,QH - Service Entry Required (PO)
000009993804,5100092246,2200,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COOKKRI,2025-09-18 14:30:14,2025-09-18 14:30:14,000196869331,854,QH - Service Entry Required (PO)
000009993812,5100092245,2200,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,COOKKRI,2025-09-18 14:26:41,2025-09-18 14:26:41,000196869332,854,QH - Service Entry Required (PO)
000009993825,5100258036,2400,13,Bypassed Rule -QH - Service Entry Requir,AP_PROCESSOR,CARTHEWN,2025-09-17 08:54:26,2025-09-17 08:54:26,000196677037,838,QH - Missing Mandatory Information (PO)
